Name ,Sex,Age,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
NW - Dr Ruth Segomotsi Mompati District Municipality (DC39),Male,70-74,3368.583897,3397.655317,3392.634359,3374.121668,3339.981337,3328.702299,3314.345726,3332.543337,3375.405076,3419.821330,3487.940644,3561.793545,3606.820838,3602.030105,3560.340356,3503.849701,3448.002080,3405.287348,3381.200939,3300.177296
NW - Dr Ruth Segomotsi Mompati District Municipality (DC39),Male,75-79,2218.478392,2108.220857,2034.242773,1990.212240,1986.738170,2066.518149,2132.123923,2160.298117,2176.479542,2171.267459,2144.383939,2150.250262,2207.399569,2304.180711,2424.998266,2495.418842,2528.237446,2524.357247,2578.270367,2472.854685
NW - Dr Ruth Segomotsi Mompati District Municipality (DC39),Male,80+,1258.682380,1282.954129,1299.172297,1322.721139,1357.981699,1342.890612,1326.787693,1310.698653,1299.101233,1290.306543,1327.111308,1365.557670,1403.634852,1453.186557,1514.923091,1532.802090,1551.300932,1569.571344,1586.631052,1599.321154
NW - Dr Ruth Segomotsi Mompati District Municipality (DC39),Female,0-4,26182.586752,26079.824999,26304.019644,26805.884255,27493.474878,28610.473321,29752.132567,30514.761771,30949.564237,31089.613771,30889.889569,30195.951073,29131.956142,27760.132935,26264.937738,25268.295793,24874.677616,24883.676771,25203.258573,25624.897140
NW - Dr Ruth Segomotsi Mompati District Municipality (DC39),Female,5-9,28100.125004,27318.628550,26669.291997,26065.789202,25538.005021,25174.387574,25097.795306,25363.880418,25915.084111,26603.963166,27621.095117,28754.061744,29588.014899,30157.721376,30254.519109,29875.920527,29131.353491,28076.500408,26824.107793,25672.152140
NW - Dr Ruth Segomotsi Mompati District Municipality (DC39),Female,10-14,29849.351570,29387.266680,28874.401725,28428.108183,28051.058491,27215.847748,26370.773764,25715.959059,25212.319236,24889.091679,24451.069601,24328.377062,24583.932912,25177.794022,26047.120226,26947.307685,28047.503824,28918.047961,29496.515953,29590.604632
NW - Dr Ruth Segomotsi Mompati District Municipality (DC39),Female,15-19,25938.710247,26297.303544,26823.395840,27333.488996,27492.520786,26989.223452,26448.195925,25958.793529,25662.622043,25495.808067,24667.300972,23769.068258,23163.523697,22818.477705,22721.526658,22255.561393,22008.901129,22207.832655,22839.323679,23786.066688
NW - Dr Ruth Segomotsi Mompati District Municipality (DC39),Female,20-24,19520.705769,19814.365260,20030.850371,20212.579936,20564.381945,21201.206926,21783.927514,22210.820885,22354.787734,22120.916732,22168.245109,22033.162039,21677.794216,21189.547582,20694.062037,20389.556065,19892.011739,19399.000451,18856.845635,18369.436557
NW - Dr Ruth Segomotsi Mompati District Municipality (DC39),Female,25-29,16541.417355,16412.593624,16159.597553,15917.560534,15805.973779,16169.089764,16517.935729,16844.827625,17051.996640,17285.490246,17912.022137,18490.398999,18934.244988,19104.262064,18858.076053,19023.347231,19016.439422,18770.952421,18305.945887,17660.938420
NW - Dr Ruth Segomotsi Mompati District Municipality (DC39),Female,30-34,14524.845917,14596.148268,14690.856562,14727.002228,14668.605932,14607.551442,14431.479059,14346.500952,14343.044222,14459.127195,14768.344770,15105.018122,15478.321083,15866.172835,16285.412836,16750.365825,17233.730486,17707.795885,18022.077517,17913.005320
NW - Dr Ruth Segomotsi Mompati District Municipality (DC39),Female,35-39,13897.343140,13646.494312,13355.506270,13049.638389,12785.694263,12659.107543,12677.056096,12782.184620,12863.327184,12935.191733,13064.224077,13105.961169,13168.016384,13282.980731,13529.705187,13930.457732,14358.685066,14783.717088,15188.854637,15605.789674
NW - Dr Ruth Segomotsi Mompati District Municipality (DC39),Female,40-44,12165.439006,12231.150544,12259.132991,12220.310476,12077.815288,11871.611216,11604.565141,11370.268937,11163.917332,11030.443546,11071.248857,11246.315231,11460.283613,11655.726074,11843.845625,12046.381667,12167.658841,12307.458185,12506.060555,12799.694726
NW - Dr Ruth Segomotsi Mompati District Municipality (DC39),Female,45-49,10906.940111,10871.734057,10737.617642,10580.190894,10446.715063,10461.037904,10465.386887,10475.251590,10473.866032,10423.934851,10381.488172,10295.424144,10211.358242,10134.270828,10110.347563,10195.164431,10395.104836,10624.975395,10847.853815,11043.560185
NW - Dr Ruth Segomotsi Mompati District Municipality (DC39),Female,50-54,9180.515311,9297.373212,9466.149750,9557.235021,9543.921362,9484.116614,9397.198979,9260.961996,9154.914813,9098.108245,9203.397012,9314.792185,9431.413051,9530.333525,9581.628962,9572.971504,9526.787332,9481.368067,9451.224209,9437.710127
NW - Dr Ruth Segomotsi Mompati District Municipality (DC39),Female,55-59,8406.712983,8406.020896,8299.653324,8201.272847,8165.419455,8192.280617,8248.359235,8359.264593,8443.118407,8463.213831,8468.315999,8460.880764,8403.925590,8363.410586,8368.617186,8484.593240,8605.853907,8729.076004,8839.002255,8861.071267
NW - Dr Ruth Segomotsi Mompati District Municipality (DC39),Female,60-64,6224.255949,6516.658628,6884.394191,7196.792893,7404.224012,7514.230060,7497.194531,7390.386213,7327.630693,7332.767228,7403.323703,7497.937508,7640.179849,7745.494911,7791.831020,7804.370064,7802.694640,7754.522412,7723.930517,7659.952049
NW - Dr Ruth Segomotsi Mompati District Municipality (DC39),Female,65-69,5332.920700,5291.501822,5244.577732,5251.273906,5324.242909,5460.290930,5720.270690,6021.070775,6296.688904,6502.341425,6644.917118,6674.774050,6646.105017,6640.406186,6675.218897,6770.415952,6877.451103,7012.168216,7103.024469,7048.097275
NW - Dr Ruth Segomotsi Mompati District Municipality (DC39),Female,70-74,4050.812767,4197.756262,4333.443346,4416.071661,4436.213307,4369.569186,4284.013506,4236.283262,4303.073810,4450.678287,4704.334960,5026.352457,5328.644249,5540.584772,5668.761832,5773.795055,5818.942097,5847.016082,5900.796232,5891.762473
NW - Dr Ruth Segomotsi Mompati District Municipality (DC39),Female,75-79,3506.213885,3219.487967,3022.106847,2959.471447,3040.265263,3256.426502,3436.694948,3514.604463,3517.925880,3414.851699,3284.919335,3211.171398,3242.004153,3396.416547,3672.409322,3988.966830,4242.445770,4422.310591,4760.892337,4765.927924
NW - Dr Ruth Segomotsi Mompati District Municipality (DC39),Female,80+,2636.815698,2829.376407,3004.971515,3178.138879,3349.364328,3322.551025,3301.183816,3259.267501,3251.573288,3254.445533,3381.144688,3508.021229,3636.807929,3771.629494,3914.351763,4071.395621,4236.535410,4405.910987,4579.444665,4753.934580
NW - Dr Kenneth Kaunda District Municipality (DC40),Male,0-4,28663.158527,29267.594003,29999.780860,30866.782365,31886.057610,33214.020319,34545.762595,35468.456115,36106.493454,36470.214261,36510.909998,36537.645975,36624.681915,36684.890566,36661.947589,36797.913492,37082.334860,37249.989268,37340.791152,37388.843781
NW - Dr Kenneth Kaunda District Municipality (DC40),Male,5-9,27203.841181,27107.983649,27335.274114,27677.275381,28014.363649,28453.919483,29053.277438,29921.960911,31021.720505,32256.244219,33790.316168,35277.433739,36251.477661,36917.934174,37344.827657,37600.381133,37742.854671,37852.572012,37837.426456,37681.272305
NW - Dr Kenneth Kaunda District Municipality (DC40),Male,10-14,29675.731395,29230.156311,28717.163796,28319.613218,28134.940228,27993.010707,27903.257369,28103.300544,28408.445661,28760.594623,29139.915996,29712.889726,30626.250689,31809.551054,33088.274615,34494.366571,35919.656047,36945.173919,37736.471099,38323.891487
NW - Dr Kenneth Kaunda District Municipality (DC40),Male,15-19,30393.707739,30693.594625,30975.168321,31107.319467,30752.928030,30456.162795,30056.275144,29545.868257,29146.374200,28953.165845,28847.252332,28769.736664,28927.912309,29133.992438,29390.392389,29733.534664,30283.634429,31153.719430,32251.831328,33454.421719
NW - Dr Kenneth Kaunda District Municipality (DC40),Male,20-24,27472.088884,28287.252601,29148.964085,29902.635166,30703.460485,31312.820047,31753.287720,32207.039944,32539.749953,32354.541997,32085.323687,31702.987656,31234.512442,30882.554527,30715.260381,30527.761228,30345.053704,30407.005018,30445.566393,30429.318668
NW - Dr Kenneth Kaunda District Municipality (DC40),Male,25-29,26691.342098,26643.417562,26695.445435,26934.229276,27534.305754,28304.453094,29307.397846,30298.964718,31145.499056,32070.570237,32926.787374,33606.347804,34237.715428,34651.335810,34513.465030,34381.511129,34113.886474,33700.441273,33233.533998,32774.565885
NW - Dr Kenneth Kaunda District Municipality (DC40),Male,30-34,26573.340209,26757.374452,26905.223063,27084.400469,27074.547771,26919.523288,26884.226891,27001.674413,27349.620883,28099.760965,28928.747079,30000.409826,31135.281341,32173.999153,33292.691045,34204.118741,34963.707067,35733.383160,36261.370219,36096.953146
NW - Dr Kenneth Kaunda District Municipality (DC40),Male,35-39,25668.059931,25374.770075,25133.779844,24950.434182,24989.739613,25197.309020,25426.844555,25609.140831,25801.138473,25894.092071,25889.788600,25999.828508,26264.182463,26761.091595,27648.475564,28586.012754,29742.371608,30941.111054,32006.394066,33063.465039
NW - Dr Kenneth Kaunda District Municipality (DC40),Male,40-44,23407.934502,23552.482752,23560.406151,23489.425142,23368.406942,23175.838603,22926.913765,22764.253373,22689.687938,22880.242368,23209.853966,23563.259281,23893.390065,24254.748360,24502.741974,24622.572417,24829.540682,25165.280404,25702.602248,26497.951837
NW - Dr Kenneth Kaunda District Municipality (DC40),Male,45-49,18530.100459,19056.121749,19547.844426,19943.281443,20224.114051,20435.824872,20594.684914,20659.518737,20684.295982,20723.451929,20753.473419,20727.034881,20757.493867,20838.760643,21123.008264,21544.121943,21963.256070,22314.045740,22676.068672,22819.475887
NW - Dr Kenneth Kaunda District Municipality (DC40),Male,50-54,13867.760529,14268.876833,14654.740393,15018.107612,15353.582626,15735.846859,16181.634480,16631.379454,17042.952499,17411.662628,17759.330927,18069.858462,18307.660533,18492.334740,18649.227582,18746.790759,18783.531764,18844.221772,18951.494961,19130.235083
NW - Dr Kenneth Kaunda District Municipality (DC40),Male,55-59,10636.582434,10792.149146,10948.000591,11150.963512,11425.934873,11741.253173,12025.674278,12328.412912,12667.824517,13041.513624,13450.984691,13929.257941,14425.545052,14888.380109,15303.294490,15644.401804,15944.895346,16171.584231,16355.626488,16394.462257
NW - Dr Kenneth Kaunda District Municipality (DC40),Male,60-64,7841.685653,8016.351740,8235.940263,8437.958328,8609.633845,8714.749067,8820.212839,8942.840376,9128.572954,9398.638271,9723.123760,10020.279950,10327.590484,10654.402990,11005.964987,11369.802764,11786.678828,12205.343808,12588.470971,12746.218706
NW - Dr Kenneth Kaunda District Municipality (DC40),Male,65-69,5837.677795,5829.214526,5846.187643,5878.159230,5918.458025,5980.422899,6104.927286,6260.142714,6411.956142,6561.732783,6703.716232,6849.775159,7017.220067,7222.221581,7469.980538,7705.111402,7912.616986,8133.561433,8381.309597,8505.083894
NW - Dr Kenneth Kaunda District Municipality (DC40),Male,70-74,4060.034448,4086.503393,4067.760089,4036.863200,3994.433694,3914.852955,3831.800056,3806.336202,3842.769910,3916.502525,4060.524434,4219.009559,4363.177865,4475.331448,4572.120422,4687.767615,4783.870705,4875.171383,4970.024946,4968.269072
NW - Dr Kenneth Kaunda District Municipality (DC40),Male,75-79,2254.059363,2230.541419,2234.827802,2254.505094,2288.415458,2333.456790,2356.458761,2317.559049,2236.014655,2096.497799,2014.386766,1961.442318,1956.795515,1994.469026,2069.615253,2274.854426,2433.220997,2534.430686,2648.825289,2562.800669
NW - Dr Kenneth Kaunda District Municipality (DC40),Male,80+,1208.652317,1206.924656,1195.005389,1186.930712,1185.674925,1104.182764,1020.843314,936.493108,854.011978,771.522490,766.642284,760.383986,751.464286,745.876368,743.068553,891.520183,1058.677980,1247.156028,1459.801743,1697.545867
NW - Dr Kenneth Kaunda District Municipality (DC40),Female,0-4,28877.141127,29542.468698,30227.901689,30965.372481,31816.108352,33038.353291,34304.150121,35192.901534,35787.041694,36107.603552,36082.345691,36105.405625,36225.923107,36334.198716,36365.259271,36555.581544,36834.396416,36961.745642,36983.002237,36918.987167
NW - Dr Kenneth Kaunda District Municipality (DC40),Female,5-9,26943.307239,26898.851919,27239.966613,27734.884315,28182.228881,28657.339018,29247.646817,30051.246122,31065.818093,32244.289504,33768.259837,35201.620816,36091.022070,36669.337081,36986.268783,37166.801900,37301.617451,37443.999161,37469.637031,37329.242375
NW - Dr Kenneth Kaunda District Municipality (DC40),Female,10-14,30218.291453,29628.938989,28941.850877,28413.686806,28176.131248,28020.846086,27972.211749,28240.898410,28633.860906,29034.889016,29406.364460,29925.027327,30788.563051,31939.620708,33209.572573,34626.465254,36011.956415,36963.033671,37684.896681,38177.585345
NW - Dr Kenneth Kaunda District Municipality (DC40),Female,15-19,30615.031363,31258.926511,31782.927200,31998.048357,31618.686742,31310.894123,30832.172406,30133.689800,29523.226203,29181.295092,29140.892194,29208.637455,29461.850591,29670.054115,29880.606432,30307.459678,30938.955846,31804.660941,32811.013815,33915.076342
NW - Dr Kenneth Kaunda District Municipality (DC40),Female,20-24,28024.938563,28595.708679,29413.344853,30397.123748,31478.119124,31914.771313,32399.556470,33031.542060,33616.872342,33666.485976,33073.238063,32337.671230,31700.667995,31413.367345,31449.200303,31037.466430,30724.887794,30863.748923,31195.802434,31524.109046
NW - Dr Kenneth Kaunda District Municipality (DC40),Female,25-29,26883.786771,26888.903898,26733.377467,26629.172877,26882.860778,27795.294196,28827.342939,29827.720428,30530.912518,31260.150632,32279.670543,33232.458828,33941.658923,34195.488010,33840.855269,33854.704882,33613.830019,33042.846443,32313.246591,31650.892226
NW - Dr Kenneth Kaunda District Municipality (DC40),Female,30-34,25975.272458,26150.145788,26355.507473,26549.368267,26713.738999,26750.608314,26631.775506,26744.564022,27093.252875,27768.969796,28606.828537,29592.445666,30686.797859,31778.191360,32872.996038,33689.619075,34526.064570,35364.872963,35953.012270,35783.168284
NW - Dr Kenneth Kaunda District Municipality (DC40),Female,35-39,24766.630423,24784.889906,24806.156335,24774.586927,24729.627845,24688.520162,24846.974011,25173.588510,25531.196463,25977.655093,26314.900153,26518.226549,26831.079984,27339.604174,28209.884494,29185.428265,30309.937985,31485.012177,32610.042307,33710.467674
NW - Dr Kenneth Kaunda District Municipality (DC40),Female,40-44,21490.505969,21798.902815,22031.810998,22219.386808,22351.203652,22400.848499,22428.479888,22542.550522,22652.344863,22820.035737,23109.708713,23598.394227,24128.608841,24645.516319,25218.981501,25684.930822,25997.608410,26377.383551,26934.655123,27777.550139
NW - Dr Kenneth Kaunda District Municipality (DC40),Female,45-49,18198.712175,18512.449492,18692.276175,18819.457400,18950.660902,19226.387807,19446.103363,19689.872920,19996.642580,20324.565532,20598.910242,20876.783252,21200.445806,21502.431881,21832.176421,22156.035367,22649.493446,23175.785185,23709.934325,24231.946057
NW - Dr Kenneth Kaunda District Municipality (DC40),Female,50-54,14119.768261,14559.605434,15084.919412,15521.106722,15843.389792,16070.610605,16296.504328,16461.881447,16666.464073,16931.651219,17375.632375,17784.733683,18198.462030,18639.893553,19088.025689,19407.421842,19720.757487,20050.074288,20355.975426,20609.127706
NW - Dr Kenneth Kaunda District Municipality (DC40),Female,55-59,11316.696653,11551.289408,11702.382269,11876.847164,12125.307390,12434.190225,12773.820993,13204.437456,13622.808084,13985.299374,14325.653825,14679.185170,14964.483786,15257.491764,15594.337759,16026.371889,16431.679646,16843.156693,17286.908991,17637.380799
