Dis_code,Age,Sex,District,Local,Loc_Code,Province_Code,Dis_Cod,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031
DC47,50-54,Female,LIM - Sekhukhune District Municipality (DC47),LIM471 : Ephraim Mogale,LIM471,LIM,DC47,2378.07846155881,2408.88606352952,2436.60567931744,2448.12116082497,2447.64782776459,2444.85527643513,2440.33928398322,2430.71944350131,2441.90304599844,2482.54975617577,2566.86988597235,2670.76186418045,2783.94669937117,2885.39060563454,2958.08006363948,2988.76686642542,2995.04878097181,2996.57285674438,3011.28863405165,3049.39062526923,3124.07507689148,3255.94429316067,3418.06248124857,3596.89695670076,3791.58695831272,3971.3172126319,4137.14626615929,4320.62099002495,4539.38254497631,4820.20539762028
DC47,55-59,Female,LIM - Sekhukhune District Municipality (DC47),LIM471 : Ephraim Mogale,LIM471,LIM,DC47,1922.49702161732,2004.77504769164,2077.98507203713,2137.15794219962,2178.9903145279,2213.46893044588,2231.04539847664,2249.97526937045,2264.8340448,2273.92165972866,2270.61825749357,2266.65532238388,2255.09437450563,2258.53003600732,2287.26004784729,2346.7535959826,2422.85290559645,2506.89796194425,2582.21088749127,2619.3931065933,2629.17968757543,2624.03683106313,2616.07233284014,2620.49658829619,2653.58409438888,2704.29664613043,2799.47645045068,2916.30439179189,3043.63778977233,3183.51965744711
DC47,60-64,Female,LIM - Sekhukhune District Municipality (DC47),LIM471 : Ephraim Mogale,LIM471,LIM,DC47,1561.23956065571,1581.6979544064,1617.56931049478,1665.90171155706,1727.83753369504,1802.89852975919,1880.02174483141,1949.10590671786,2016.03497258792,2072.95920985851,2115.76641796845,2143.85175017363,2172.86819735015,2192.26063823491,2202.70098090104,2197.18191221632,2188.2239554991,2168.75442855024,2162.14058862611,2157.92241013275,2201.59578768209,2270.26971232271,2348.24863165508,2420.10403157704,2469.79885056692,2472.21712888912,2457.66852794769,2440.19567219397,2434.02938600714,2454.52736733013
DC47,65-69,Female,LIM - Sekhukhune District Municipality (DC47),LIM471 : Ephraim Mogale,LIM471,LIM,DC47,1365.11830184489,1366.18241406066,1374.86439855857,1381.3252260619,1382.92722522561,1388.32780700999,1404.95281087526,1433.14773852247,1479.42720002881,1540.07883585615,1606.43274251867,1674.50262684218,1735.85206850622,1788.87324994009,1831.47441323552,1859.50842459887,1875.89094026986,1895.26054540904,1906.09823605871,1881.40575221643,1846.93668471974,1820.03515783288,1791.53455542669,1781.25571621764,1793.03050260573,1816.63120349743,1853.88066953145,1895.1653174835,1929.60127159377,1948.94261204917
DC47,70-74,Female,LIM - Sekhukhune District Municipality (DC47),LIM471 : Ephraim Mogale,LIM471,LIM,DC47,1389.93924718738,1331.96598968523,1279.20889128496,1244.51130806247,1227.47327504417,1224.76520136873,1229.68982819352,1234.23505925205,1247.33981145636,1260.71222768072,1269.85289559387,1286.80816957498,1316.84569872212,1358.29704038327,1411.51744742934,1468.10451892451,1525.74453627894,1575.5350019084,1616.48850127685,1623.74548885356,1634.7239913599,1647.50177713461,1659.85223125387,1659.87118215736,1647.73627038737,1606.19371055412,1560.28616826361,1517.05266457141,1494.76953218687,1495.71002354828
DC47,75+,Female,LIM - Sekhukhune District Municipality (DC47),LIM471 : Ephraim Mogale,LIM471,LIM,DC47,1796.31830541146,1904.46506302561,1982.22891874376,2027.29621596115,2028.7551790433,2067.37853436259,2112.29824313723,2150.11947412334,2214.56971899554,2290.8342676324,2334.93506281541,2382.53106567744,2430.59424874475,2478.07458442585,2524.95603376041,2537.15346668305,2572.2977787963,2629.47978726101,2650.69991705537,2698.72238849221,2711.51347572244,2743.88825670361,2790.17379560689,2848.56487447352,2915.16412460511,3004.69585720003,3085.34627155975,3149.93520895414,3182.99767337142,3182.51444493579
DC47,0-4,Male,LIM - Sekhukhune District Municipality (DC47),LIM472 : Elias Motsoaledi,LIM472,LIM,DC47,13886.9078254583,13746.9824571079,13869.0542915845,14211.5962041787,14686.6540223878,15337.5967129893,15961.0329446135,16346.767527135,16550.0062302817,16599.8228240688,16735.8099765093,16877.5672127641,17048.751032821,17204.7985857355,17322.9855451985,17466.6641370827,17495.1409063073,17390.4862151079,17214.8242502488,17067.8473772421,16922.2766152146,16847.0037432764,16887.9992505872,17039.6458204825,17270.6725811055,17448.3470351589,17471.564340252,17349.2490978584,17111.3449806671,16830.7630368525
DC47,5-9,Male,LIM - Sekhukhune District Municipality (DC47),LIM472 : Elias Motsoaledi,LIM472,LIM,DC47,15877.323626073,15353.7643698336,14864.8900001532,14379.58084169,13965.2391006776,13679.3374350373,13602.3923448682,13780.8623085241,14157.1685846463,14597.7939744238,15144.8971261474,15733.445166184,16160.580135161,16509.3832314356,16781.2728288067,16988.8945662651,17205.79007516,17453.1226600181,17645.9535184304,17712.1727064355,17748.1307976982,17761.3389946214,17705.2747878796,17636.1852398363,17643.0105325018,17633.030259238,17676.6594221097,17800.2527053284,17962.2745142479,18072.0436387324
DC47,10-14,Male,LIM - Sekhukhune District Municipality (DC47),LIM472 : Elias Motsoaledi,LIM472,LIM,DC47,17220.8818395017,17146.9605834391,16989.580497521,16785.3411514782,16547.190955704,16098.4324639423,15585.3927492935,15113.4130211514,14677.6154191834,14370.544746032,14138.835602683,14146.7722700539,14366.2279644137,14727.9802382218,15172.7101475349,15664.6282729298,16267.4579683028,16739.4471882567,17154.3109725069,17553.0788109563,17790.8944058645,18071.2848292622,18356.683907833,18554.9290597679,18635.7862909391,18594.9235967689,18592.4167945176,18560.6458869233,18582.6154788896,18759.5506962468
DC47,15-19,Male,LIM - Sekhukhune District Municipality (DC47),LIM472 : Elias Motsoaledi,LIM472,LIM,DC47,15648.7563910555,15934.512108879,16320.4666253818,16761.5330706624,17015.6094400011,16749.0880056909,16474.487073134,16278.9699810513,16217.4663190028,16194.6926488528,15548.6149603505,14813.1300108595,14292.8956355453,14012.4302150861,13939.3341066433,13516.8465486113,13294.0145683493,13417.8007231401,13839.2582160485,14417.5334092099,14698.246820522,15059.632253382,15451.4256761605,15964.972975733,16520.1711697362,16487.5696666228,16517.6947952621,16730.9740916127,17044.4539940912,17326.5705367329
DC47,20-24,Male,LIM - Sekhukhune District Municipality (DC47),LIM472 : Elias Motsoaledi,LIM472,LIM,DC47,9669.27736289532,10656.581099199,11470.6708126435,12058.5430965033,12633.0922536325,13386.3440263429,13925.4136617075,14249.4122257859,14335.3877319557,14173.3957319937,14306.6428558337,14322.0175765546,14121.9764805582,13741.1467461155,13289.8797964912,13001.918243212,12544.4914478122,12026.4137598157,11435.2201243896,10913.506996641,10849.9031028093,10865.0729204089,10941.5522496291,11039.0736506526,11203.5825666499,11743.0823382997,12218.3706934976,12443.5852610868,12509.3028660416,12549.5688536193
DC47,25-29,Male,LIM - Sekhukhune District Municipality (DC47),LIM472 : Elias Motsoaledi,LIM472,LIM,DC47,5832.6921095164,6094.16169251881,6417.58935587297,6834.79297394919,7337.7215020908,7965.65174709704,8626.13250051211,9233.74115602026,9730.52089702823,10151.5562723475,10597.5709926739,10871.0314674604,11039.1805144121,11072.5469568248,10864.4539270755,10758.5315507428,10562.1886381366,10264.2575254392,9853.93246385478,9315.0007665047,8881.29439755157,8377.92486835838,7926.62223993588,7527.81353338778,7175.01979729727,6965.22742951153,6817.86424225281,6765.90376481565,6773.18282764329,6772.76973885064
DC47,30-34,Male,LIM - Sekhukhune District Municipality (DC47),LIM472 : Elias Motsoaledi,LIM472,LIM,DC47,4518.55527525212,4631.03400636377,4736.99088871085,4863.39531939661,4986.33855965642,5188.3074132818,5435.19740619379,5718.51496445441,6053.06686935805,6471.08463839646,6998.01322274006,7574.88192714375,8113.12797308944,8544.74478623422,8910.21441596015,9269.53052716344,9487.45779633137,9598.76501190722,9560.06732237455,9286.17168960231,9095.48478516324,8849.6643171191,8517.06931073435,8124.45427398394,7696.27504108217,7340.27573587926,6944.68020614546,6566.62010934264,6196.83626318029,5858.18101280198
DC47,35-39,Male,LIM - Sekhukhune District Municipality (DC47),LIM472 : Elias Motsoaledi,LIM472,LIM,DC47,3993.45196415125,3970.26932539546,3971.51683758691,3994.31974768487,4055.60239038797,4131.77105094861,4224.2946873646,4339.24338137401,4499.99447984722,4684.4707381813,4878.10937873655,5125.54444860587,5436.76660352711,5827.36307976931,6314.77476404944,6817.20468686693,7388.71579643515,7966.86413303392,8470.72079464127,8892.35399253412,9163.29523794905,9324.23976373552,9432.94717246706,9465.94550877062,9324.93285863274,9128.9630695954,8889.78516673541,8608.55845642488,8313.70296341527,8001.06768816017
DC47,40-44,Male,LIM - Sekhukhune District Municipality (DC47),LIM472 : Elias Motsoaledi,LIM472,LIM,DC47,3378.63936551654,3396.97775479742,3417.44870560258,3428.00796500201,3428.13455819085,3423.54463227635,3418.0566769997,3428.92879976238,3455.58738982561,3532.09803200542,3651.96235002356,3784.29255849024,3928.97227036401,4111.0668748325,4319.39505682911,4556.56713787122,4837.25692926363,5160.56462395784,5545.97363930616,6012.29944723273,6507.55469178368,7071.87567466952,7621.70939905631,8095.82929604187,8530.61341255181,8872.82419014192,9104.34922243477,9266.12580422182,9336.3377791505,9245.71836273222
DC47,45-49,Male,LIM - Sekhukhune District Municipality (DC47),LIM472 : Elias Motsoaledi,LIM472,LIM,DC47,3232.52456681017,3151.99000560541,3073.14691767834,3011.53774273379,2974.89753677318,2955.56766913297,2961.65354240204,2976.04344065131,2991.91730412833,3009.45734800117,3029.66640466253,3052.78937723365,3096.24686237206,3157.48214564697,3259.36701679399,3390.26974969814,3532.84962936353,3689.14642729048,3886.49500893668,4089.10335561793,4293.02115404309,4538.21566306256,4829.50203168567,5194.72346114431,5661.54955057391,6163.25185845522,6728.51784313936,7287.64055544262,7783.14489044218,8243.92756809496
DC47,50-54,Male,LIM - Sekhukhune District Municipality (DC47),LIM472 : Elias Motsoaledi,LIM472,LIM,DC47,2862.07242222963,2864.10042853777,2847.62498777241,2814.84194278214,2767.21185562338,2713.44320777468,2658.60718481472,2607.70529144122,2574.41533198711,2567.34239435481,2582.44612097936,2618.23085562861,2660.76060206678,2703.17676271066,2746.18000851787,2790.07546002642,2837.78595667399,2900.03071391909,2979.24604536659,3083.04488480498,3219.57291524612,3372.25096447575,3535.950778475,3734.97364346781,3954.283707346,4208.21957202703,4502.90913949039,4844.28946914133,5262.75320399689,5795.68642776363
DC47,55-59,Male,LIM - Sekhukhune District Municipality (DC47),LIM472 : Elias Motsoaledi,LIM472,LIM,DC47,2124.83231417345,2157.23269437458,2209.97628168309,2257.40033044209,2289.37311799219,2318.34608113589,2327.06294473388,2325.35001399772,2316.41911674744,2300.7046186399,2275.70717225613,2252.23436499795,2233.95142398724,2229.06792315185,2242.7330591902,2258.51750873089,2292.0586891608,2333.05356558758,2378.85219006535,2410.88376618879,2435.98558661923,2475.97711670476,2536.8444260131,2619.4103697717,2738.32591062711,2886.4714934841,3048.99090849081,3226.48937769098,3441.02951885091,3680.18962420488
DC47,60-64,Male,LIM - Sekhukhune District Municipality (DC47),LIM472 : Elias Motsoaledi,LIM472,LIM,DC47,2069.15229231754,1953.63993509708,1836.16934374605,1749.27617365619,1711.11657903449,1709.69806275729,1741.73423400129,1790.27569914507,1840.2862928464,1885.25287971198,1920.62505703593,1942.43890029758,1957.6779025549,1965.93829999352,1967.53332746032,1947.47307470154,1928.86250340659,1916.0091919646,1916.56562658186,1907.10931892296,1903.64101689051,1926.54630738837,1962.68011680312,2010.49347533382,2064.80681803,2114.41620542982,2173.51116521195,2254.45580598726,2358.29802195211,2500.25894195225
DC47,65-69,Male,LIM - Sekhukhune District Municipality (DC47),LIM472 : Elias Motsoaledi,LIM472,LIM,DC47,1762.36780892679,1805.72312819167,1855.50834475814,1867.39580353972,1827.75562890922,1763.59731087352,1677.90063493256,1599.69569457335,1555.21840550654,1552.59243239807,1573.07694959305,1619.81509073845,1676.13068920398,1729.17293211207,1777.9594027448,1816.54580501656,1837.9048135373,1848.08103535351,1847.96909728553,1808.56128455975,1776.72501682212,1756.99100372265,1741.57586565955,1738.50590194807,1751.7745729428,1795.9077284043,1853.159746915,1913.80490437395,1976.94901041236,2047.69078755257
DC47,70-74,Male,LIM - Sekhukhune District Municipality (DC47),LIM472 : Elias Motsoaledi,LIM472,LIM,DC47,1550.02203607724,1433.11929600239,1324.26919002242,1253.66535039136,1218.25635807723,1219.51495841259,1229.24496895015,1229.11284341002,1201.70444207325,1145.10766055637,1075.76432472418,1003.04872670532,942.932130530407,903.777337912305,886.412664057014,879.45962344646,878.295763526409,876.100402541333,868.21307905202,835.125217570299,804.438724214175,783.060056349028,762.997271105756,741.54565561223,716.268836814094,692.302735615085,670.828245084217,653.93613864233,643.528379996538,639.355867172871
DC47,75+,Male,LIM - Sekhukhune District Municipality (DC47),LIM472 : Elias Motsoaledi,LIM472,LIM,DC47,1902.98956953091,1937.17045688025,1935.83565750802,1891.86803722487,1801.92605102765,1717.73751738997,1644.33679869029,1590.76190882812,1576.22941637128,1597.23242094602,1584.5749451432,1567.87915480969,1536.64106647413,1486.83888187642,1414.22653907933,1313.35438896182,1218.12409324129,1129.58961276209,1023.00121834653,924.415108089514,857.892259316088,808.884733578752,775.080595121987,755.431947195686,746.967134105354,701.436823931964,656.754013898356,612.012836883405,565.642604639158,517.054266409303
DC47,0-4,Female,LIM - Sekhukhune District Municipality (DC47),LIM472 : Elias Motsoaledi,LIM472,LIM,DC47,13643.91394435,13466.0767639933,13542.7245340488,13834.4932071125,14254.9912805715,14829.014549554,15415.0385947703,15798.2343498578,16006.6650052394,16067.3972993321,16154.9763101288,16268.7145940807,16420.9190878495,16560.7177652958,16666.0847265291,16770.7087344239,16778.6788052292,16680.7526893998,16530.2270847758,16404.43569163,16214.668053871,16115.3610973109,16150.3281305257,16297.4101015266,16520.5851252267,16645.4904236153,16635.532021343,16497.9302768398,16260.5095543005,15986.9020883813
DC47,5-9,Female,LIM - Sekhukhune District Municipality (DC47),LIM472 : Elias Motsoaledi,LIM472,LIM,DC47,15787.8053745668,15268.4103752939,14786.5872542328,14323.3142045798,13937.2110157973,13636.0498449756,13527.5192325289,13660.3992933665,14000.5488629523,14440.4281426893,14979.1540819089,15554.9186353827,15976.4198840153,16333.0858212998,16608.1018012143,16772.828912952,16970.7837254541,17220.3896393348,17435.6726008591,17544.0561566285,17576.6962324454,17589.1339298754,17530.6633935705,17472.0452243854,17514.8283851216,17498.6920393243,17535.7529748743,17669.1186252657,17843.8274533949,17968.6966463625
DC47,10-14,Female,LIM - Sekhukhune District Municipality (DC47),LIM472 : Elias Motsoaledi,LIM472,LIM,DC47,17068.8039820754,16948.0216066592,16742.0939949666,16501.0298106416,16241.2199429378,15796.3411576692,15287.9715713581,14808.6766416644,14368.5131247593,14046.4294594833,13787.5884809866,13740.6336464165,13896.54024458,14200.9475820676,14613.4588081485,15096.7942660821,15669.435496639,16096.2531694838,16460.1195374645,16792.8346336565,16973.8904798855,17214.1354560432,17469.1331634297,17642.4732999107,17705.2001784106,17669.3123985945,17660.1162586012,17607.211751689,17606.3231310817,17765.8544061084
DC47,15-19,Female,LIM - Sekhukhune District Municipality (DC47),LIM472 : Elias Motsoaledi,LIM472,LIM,DC47,15408.9998331796,15683.772463231,16077.0221078446,16502.8290215736,16726.6292795693,16489.49202302,16220.597691511,15996.1971083793,15893.6365050494,15834.1753280917,15225.4793033359,14533.4601323054,14030.8593296322,13737.7229745442,13633.1109677636,13223.7971577322,12990.5474664088,13074.6505873992,13439.432898417,13968.7470714242,14250.5086539014,14601.3190060577,14964.0234748269,15432.3604904767,15924.8796454346,15917.6821275696,15975.5151216944,16189.9444026089,16476.9988226264,16725.0285971492
DC47,20-24,Female,LIM - Sekhukhune District Municipality (DC47),LIM472 : Elias Motsoaledi,LIM472,LIM,DC47,11146.1432287066,11600.5367287678,11935.9069597722,12172.8412097394,12465.4964672363,12970.3584331662,13394.6971876964,13674.0095785378,13742.4132405986,13562.6119326552,13578.332252771,13469.3768652678,13193.3775273054,12787.2132369933,12335.7081400956,12009.4079644934,11530.0961629445,11019.7408406513,10474.0322622751,9987.20906965406,9852.49359513894,9758.37316927874,9736.66891583681,9767.80929474379,9884.36938555233,10325.9859789867,10703.2633553233,10884.8413690606,10952.003932569,10981.7242682409
DC47,25-29,Female,LIM - Sekhukhune District Municipality (DC47),LIM472 : Elias Motsoaledi,LIM472,LIM,DC47,8210.85893162665,8352.03639721365,8434.38613034282,8508.06299024445,8620.80971529042,9007.63421881282,9381.83649586446,9723.03933944414,9956.04017681374,10152.9647141795,10544.4047447719,10865.0066099363,11063.7857251094,11074.2857008207,10823.7920416676,10837.3906388114,10742.3760128598,10477.0432929521,10043.0833398033,9469.95871873572,9150.88451176166,8752.61567447934,8341.02593366815,7906.97588616004,7484.29215643304,7351.80269641023,7274.87956891159,7253.12602802438,7256.33937950215,7258.20595654552
